PartNumber,PartDescription,PartDetails,UOM,UPC,PartTypeID,Active,PartTaxCode,StdCost,Tracks-Lot Number,Next Value-Lot Number,Tracks-Revision Level,Next Value-Revision Level,Tracks-Expiration Date,Next Value-Expiration Date,Tracks-Serial Number,Next Value-Serial Number,AssetAccount,COGSAccount,AdjustmentAccount,ScrapAccount,VarianceAccount,ABCCode,Weight,WeightUOM,Width,Height,Len,SizeUOM,ConsumptionRate,PartURL,PartRevision,ProductNumber,ProductDescription,ProductDetails,Price,ProductSKU,ProductUPC,ProductActive,ProductTaxCode,ProductSOItemTypeID,IncomeAccount,ProductWeight,ProductWeightUOM,ProductWidth,ProductHeight,ProductLen,ProductSizeUOM,Vendor,DefaultVendor,VendorPartNumber,Cost,VendorUOM
ADBRI:RETAINING WALLS:Natural Impressions F/S B/stone,Natural Impressions Flagstone Bluestone 300*100*175,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI:RETAINING WALLS:Natural Impressions F/S B/stone,Natural Impressions Flagstone Bluestone 300*100*175,,6.2,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,RNIBU,4.39,ea
ADBRI:RETAINING WALLS:Natural Impressions F/S I/Stone,Natural Impressions Flagstone Ironstone 300*100*175,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI:RETAINING WALLS:Natural Impressions F/S I/Stone,Natural Impressions Flagstone Ironstone 300*100*175,,6.2,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,RNIIR,4.39,ea
ADBRI:RETAINING WALLS:Natural Impressions F/S S/stone,Natural Impressions Flagstone Sandstone 300*100*175,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI:RETAINING WALLS:Natural Impressions F/S S/stone,Natural Impressions Flagstone Sandstone 300*100*175,,6.2,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,RNISS,4.39,ea
ADBRI:RETAINING WALLS:Natural Impressions FS Cap B/st,Natural Impressions Flagstone Cap Bluestone 300*50*20,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI:RETAINING WALLS:Natural Impressions FS Cap B/st,Natural Impressions Flagstone Cap Bluestone 300*50*20,,4.8,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,RNIBUC,3.39,ea
ADBRI:RETAINING WALLS:Natural Impressions FS Cap I/st,Natural Impressions Flagstone Cap Ironstone 300*50*200,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI:RETAINING WALLS:Natural Impressions FS Cap I/st,Natural Impressions Flagstone Cap Ironstone 300*50*200,,4.8,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,RNIIRC,3.39,ea
ADBRI:RETAINING WALLS:Natural Impressions FS Cap S/st,Natural Impressions Flagstone Cap Sandstone 300*50*200,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI:RETAINING WALLS:Natural Impressions FS Cap S/st,Natural Impressions Flagstone Cap Sandstone 300*50*200,,4.8,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,RNISSC,3.39,ea
ADBRI:RETAINING WALLS:Versawall Block Charcoal,Versawall Charcoal 400*200*215,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI:RETAINING WALLS:Versawall Block Charcoal,Versawall Charcoal 400*200*215,,13.2545,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,RVWCHF,9.35,ea
ADBRI:RETAINING WALLS:Versawall Block Oatmeal,Versawall Oatmeal 400*200*215,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI:RETAINING WALLS:Versawall Block Oatmeal,Versawall Oatmeal 400*200*215,,13.2545,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,RVWOAF,9.35,ea
ADBRI:RETAINING WALLS:Versawall Block Sunstone,Versawall Sunstone 400*200*215,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI:RETAINING WALLS:Versawall Block Sunstone,Versawall Sunstone 400*200*215,,13.2545,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,RVWSUF,9.35,ea
ADBRI:RETAINING WALLS:Versawall Cap Charcoal,Versawall Cap Charcoal 300*60*250,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI:RETAINING WALLS:Versawall Cap Charcoal,Versawall Cap Charcoal 300*60*250,,6.0727,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,RVWCHC,4.29,ea
ADBRI:RETAINING WALLS:Versawall Cap Oatmeal,Versawall Cap Oatmeal 300*60*250,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI:RETAINING WALLS:Versawall Cap Oatmeal,Versawall Cap Oatmeal 300*60*250,,6.0727,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,RVWOAC,4.29,ea
ADBRI:RETAINING WALLS:Versawall Cap Sunstone,Versawall Cap Sunstone 300*60*250,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI:RETAINING WALLS:Versawall Cap Sunstone,Versawall Cap Sunstone 300*60*250,,6.0727,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,RVWSUC,4.29,ea
ADBRI:RETAINING WALLS:Versawall Cnr L/R Charcoal,Versawall Corner Left or Right Charcoal 390*200*215/190,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI:RETAINING WALLS:Versawall Cnr L/R Charcoal,Versawall Corner Left or Right Charcoaln390*200*215/190,,15.927,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,RVWCHL or RVWCHR,11.26,ea
ADBRI:RETAINING WALLS:Versawall Cnr L/R Oatmeal,Versawall Corner Left or Right Oatmeal 390*200*215/190,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI:RETAINING WALLS:Versawall Cnr L/R Oatmeal,Versawall Corner Left or Right Oatmeal 390*200*215/190,,15.927,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,RVWOAL or RVWOAR,11.26,ea
ADBRI:RETAINING WALLS:Versawall Cnr L/R Sunstone,Versawall Corner Left or Right Sunstone 390*200*215/190,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI:RETAINING WALLS:Versawall Cnr L/R Sunstone,Versawall Corner Left or Right Sunstone 390*200*215/190,,15.927,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,RVWSUL or RVWSUR,11.26,ea
ADBRI:RETAINING WALLS:Windsor Stone Charcoal,Windsor Stone Charcoal 295*130*203,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI:RETAINING WALLS:Windsor Stone Charcoal,Windsor Stone Charcoal 295*130*203,,6.327,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,RWNS01CH,4.46,ea
ADBRI:RETAINING WALLS:Windsor Stone Oatmeal,Windsor Stone Oatmeal 295*130*203,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI:RETAINING WALLS:Windsor Stone Oatmeal,Windsor Stone Oatmeal 295*130*203,,6.327,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,RWNS01OA,4.46,ea
ADBRI:RETAINING WALLS:Windsor Stone Sunstone,Windsor Stone Sunstone 295*130*203,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI:RETAINING WALLS:Windsor Stone Sunstone,Windsor Stone Sunstone 295*130*203,,6.327,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,RWNS01SU,4.46,ea
ARDEX:ADHESIVE:Ardex X17 20kg White,Ardex X17 Adhesive 20kg White,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ARDEX:ADHESIVE:Ardex X17 20kg White,Ardex X17 Adhesive 20kg White,,55.24,,,TRUE,GST,10,,0,kg,0,0,0,mm,Ardex Australia Pty Ltd,TRUE,25276,38.31,ea
ARDEX:ADHESIVE:Ardex X18 20kg Grey,Ardex X18 Adhesive 20kg Grey,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ARDEX:ADHESIVE:Ardex X18 20kg Grey,Ardex X18 Adhesive 20kg Grey,,64.45,,,TRUE,GST,10,,0,kg,0,0,0,mm,Ardex Australia Pty Ltd,TRUE,25382,42.97,ea
ARDEX:ADHESIVE:Ardex X18 20kg White,Ardex X18 Adhesive 20kg White,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ARDEX:ADHESIVE:Ardex X18 20kg White,Ardex X18 Adhesive 20kg White,,50.13,,,TRUE,GST,10,,0,kg,0,0,0,mm,Ardex Australia Pty Ltd,TRUE,16641,45.92,ea
ARDEX:ADHESIVE:Ardex X18 5kg White,Ardex X18 Adhesive 5kg White,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ARDEX:ADHESIVE:Ardex X18 5kg White,Ardex X18 Adhesive 5kg White,,23.02,,,TRUE,GST,10,,0,kg,0,0,0,mm,Ardex Australia Pty Ltd,TRUE,24789,0,ea
ARDEX:ADHESIVE:Ardex X68 11kg White,Ardex X 68 Adhesive 11kg White,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ARDEX:ADHESIVE:Ardex X68 11kg White,Ardex X 68 Adhesive 11kg White,,47.1,,,TRUE,GST,10,,0,kg,0,0,0,mm,Ardex Australia Pty Ltd,TRUE,32465,0,ea
ARDEX:ADHESIVE:Ardex X7 20kg White,Ardex X7 Adhesive 20kg White,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ARDEX:ADHESIVE:Ardex X7 20kg White,Ardex X7 Adhesive 20kg White,,30.45,,,TRUE,GST,10,,0,kg,0,0,0,mm,Ardex Australia Pty Ltd,TRUE,10059,0,ea
ARDEX:ADHESIVE:Ardex X77 15kg Off White,Ardex X77 Adhesive 15kg Off White,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ARDEX:ADHESIVE:Ardex X77 15kg Off White,Ardex X77 Adhesive 15kg Off White,,60.82,,,TRUE,GST,10,,0,kg,0,0,0,mm,Ardex Australia Pty Ltd,TRUE,10229,54.7,ea
ARDEX:FG 8 GROUT:200 White 1.5kg,Ardex FG8 Grout 200 White 1.5kg,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ARDEX:FG 8 GROUT:200 White 1.5kg,Ardex FG8 Grout 200 White 1.5kg,,7.99,,,TRUE,GST,10,,0,kg,0,0,0,mm,Ardex Australia Pty Ltd,TRUE,10126,0,ea
ARDEX:FG 8 GROUT:200 White 20kg,Ardex FG8 Grout 200 White 20kg,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ARDEX:FG 8 GROUT:200 White 20kg,Ardex FG8 Grout 200 White 20kg,,82.39,,,TRUE,GST,10,,0,kg,0,0,0,mm,Ardex Australia Pty Ltd,TRUE,10127,57.13,ea
ARDEX:FG 8 GROUT:200 White 5kg,Ardex FG8 Grout 200 White 5kg,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ARDEX:FG 8 GROUT:200 White 5kg,Ardex FG8 Grout 200 White 5kg,,23.14,,,TRUE,GST,10,,0,kg,0,0,0,mm,Ardex Australia Pty Ltd,TRUE,10128,16.0533,ea
ARDEX:FG 8 GROUT:202 Midnight 1.5kg,Ardex FG8 Grout 202 Midnight 1.5kg,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ARDEX:FG 8 GROUT:202 Midnight 1.5kg,Ardex FG8 Grout 202 Midnight 1.5kg,,7.99,,,TRUE,GST,10,,0,kg,0,0,0,mm,Ardex Australia Pty Ltd,TRUE,10100,0,ea
ARDEX:FG 8 GROUT:202 Midnight 20kg,Ardex FG8 Grout 202 Midnight 20kg,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ARDEX:FG 8 GROUT:202 Midnight 20kg,Ardex FG8 Grout 202 Midnight 20kg,,82.39,,,TRUE,GST,10,,0,kg,0,0,0,mm,Ardex Australia Pty Ltd,TRUE,10101,57.13,ea
ARDEX:FG 8 GROUT:202 Midnight 5kg,Ardex FG8 Grout 202 Midnight 5kg,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ARDEX:FG 8 GROUT:202 Midnight 5kg,Ardex FG8 Grout 202 Midnight 5kg,,23.14,,,TRUE,GST,10,,0,kg,0,0,0,mm,Ardex Australia Pty Ltd,TRUE,10102,16.0533,ea
ARDEX:FG 8 GROUT:210 Mocha 5kg,Ardex FG8 Grout 210 Mocha 5kg,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ARDEX:FG 8 GROUT:210 Mocha 5kg,Ardex FG8 Grout 210 Mocha 5kg,,23.14,,,TRUE,GST,10,,0,kg,0,0,0,mm,Ardex Australia Pty Ltd,TRUE,10107,16.0533,ea
ARDEX:FG 8 GROUT:211 Slate Grey 1.5kg,Ardex FG8 Grout 211 Slate Grey 1.5kg,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ARDEX:FG 8 GROUT:211 Slate Grey 1.5kg,Ardex FG8 Grout 211 Slate Grey 1.5kg,,7.99,,,TRUE,GST,10,,0,kg,0,0,0,mm,Ardex Australia Pty Ltd,TRUE,10114,0,ea
ARDEX:FG 8 GROUT:211 Slate Grey 20kg,Ardex FG8 Grout 211 Slate Grey 20kg,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ARDEX:FG 8 GROUT:211 Slate Grey 20kg,Ardex FG8 Grout 211 Slate Grey 20kg,,82.39,,,TRUE,GST,10,,0,kg,0,0,0,mm,Ardex Australia Pty Ltd,TRUE,10115,57.13,ea
ARDEX:FG 8 GROUT:211 Slate Grey 5kg,Ardex FG8 Grout 211 Slate Grey 5kg,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ARDEX:FG 8 GROUT:211 Slate Grey 5kg,Ardex FG8 Grout 211 Slate Grey 5kg,,23.14,,,TRUE,GST,10,,0,kg,0,0,0,mm,Ardex Australia Pty Ltd,TRUE,10116,16.0533,ea
ARDEX:FG 8 GROUT:216 Sandalwood 5kg,Ardex FG8 Grout 216 Sandalwood 5kg,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ARDEX:FG 8 GROUT:216 Sandalwood 5kg,Ardex FG8 Grout 216 Sandalwood 5kg,,23.14,,,TRUE,GST,10,,0,kg,0,0,0,mm,Ardex Australia Pty Ltd,TRUE,10113,16.0533,ea
ARDEX:FG 8 GROUT:227 Todd River Sand 1.5kg,Ardex FG8 Grout 227 Todd River Sand 1.5kg,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ARDEX:FG 8 GROUT:227 Todd River Sand 1.5kg,Ardex FG8 Grout 227 Todd River Sand 1.5kg,,7.99,,,TRUE,GST,10,,0,kg,0,0,0,mm,Ardex Australia Pty Ltd,TRUE,10117,0,ea
ARDEX:FG 8 GROUT:227 Todd River Sand 20kg,Ardex FG8 Grout 227 Todd River Sand 20kg,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ARDEX:FG 8 GROUT:227 Todd River Sand 20kg,Ardex FG8 Grout 227 Todd River Sand 20kg,,82.39,,,TRUE,GST,10,,0,kg,0,0,0,mm,Ardex Australia Pty Ltd,TRUE,10119,57.13,ea
ARDEX:FG 8 GROUT:227 Todd River Sand 5kg,Ardex FG8 Grout 227 Todd River Sand 5kg,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ARDEX:FG 8 GROUT:227 Todd River Sand 5kg,Ardex FG8 Grout 227 Todd River Sand 5kg,,23.14,,,TRUE,GST,10,,0,kg,0,0,0,mm,Ardex Australia Pty Ltd,TRUE,10118,16.0533,ea
ARDEX:FG 8 GROUT:229 Buff 1.5kg,Ardex FG8 Grout 229 Buff 1.5kg,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ARDEX:FG 8 GROUT:229 Buff 1.5kg,Ardex FG8 Grout 229 Buff 1.5kg,,7.99,,,TRUE,GST,10,,0,kg,0,0,0,mm,Ardex Australia Pty Ltd,TRUE,10080,0,ea
ARDEX:FG 8 GROUT:229 Buff 20kg,Ardex FG8 Grout 229 Buff 20kg,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ARDEX:FG 8 GROUT:229 Buff 20kg,Ardex FG8 Grout 229 Buff 20kg,,82.39,,,TRUE,GST,10,,0,kg,0,0,0,mm,Ardex Australia Pty Ltd,TRUE,10081,57.13,ea
ARDEX:FG 8 GROUT:229 Buff 5kg,Ardex FG8 Grout 229 Buff 5kg,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ARDEX:FG 8 GROUT:229 Buff 5kg,Ardex FG8 Grout 229 Buff 5kg,,23.14,,,TRUE,GST,10,,0,kg,0,0,0,mm,Ardex Australia Pty Ltd,TRUE,10082,16.0533,ea
ARDEX:FG 8 GROUT:241 Misty Grey 1.5kg,Ardex FG8 Grout 241 Misty Grey 1.5kg,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ARDEX:FG 8 GROUT:241 Misty Grey 1.5kg,Ardex FG8 Grout 241 Misty Grey 1.5kg,,7.99,,,TRUE,GST,10,,0,kg,0,0,0,mm,Ardex Australia Pty Ltd,TRUE,10103,0,ea
ARDEX:FG 8 GROUT:241 Misty Grey 20kg,Ardex FG8 Grout 241 Misty Grey 20kg,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ARDEX:FG 8 GROUT:241 Misty Grey 20kg,Ardex FG8 Grout 241 Misty Grey 20kg,,82.39,,,TRUE,GST,10,,0,kg,0,0,0,mm,Ardex Australia Pty Ltd,TRUE,10104,57.13,ea
